gene	sample	expression
OAZ3	s3	98.4195253402
OAZ3	s4	104.6806892354
OAZ3	s5	135.0917704859
OBFC1	s1	718.243080751
OBFC1	s2	647.231339695
OBFC1	s3	731.977349449
OBFC1	s4	581.254477976
OBFC1	s5	542.891192989
OBFC2B	s1	139.6163521804
OBFC2B	s2	152.4441920622
OBFC2B	s3	176.0918668341
OBFC2B	s4	99.3100923481
OBFC2B	s5	130.6402369201
OBP2A	s1	29.73395360798
OBP2A	s2	35.8482053426
OBP2A	s3	23.21942147494
OBP2A	s4	22.99346506898
OBP2A	s5	21.767874061
OBSL1	s1	23.75646983019
OBSL1	s2	24.11895992538
OBSL1	s3	25.50303782681
OBSL1	s4	30.40514816423
OBSL1	s5	32.5229741913
OCA2	s1	111.1969843267
OCA2	s2	105.0488731249
OCA2	s3	107.1198178548
OCA2	s4	131.6916138472
OCA2	s5	128.1177416623
OCEL1	s1	296.697528909
OCEL1	s2	316.602584693
OCEL1	s3	271.140942051
OCEL1	s4	305.118155705
OCEL1	s5	291.482816702
OCLM	s1	181.9964162047
OCLM	s2	185.1881085452
OCLM	s3	129.3114170212
OCLM	s4	171.1344642065
OCLM	s5	124.6882862425
OCRL	s1	340.306990785
OCRL	s2	346.976545633
OCRL	s3	249.843173071
OCRL	s4	370.397172684
OCRL	s5	342.327611891
ODAM	s1	78.602515765
ODAM	s2	77.5947924666
ODAM	s3	68.179806292
ODAM	s4	75.508261753
ODAM	s5	57.5146778563
ODC1	s1	4339.615317189
ODC1	s2	3650.546901544
ODC1	s3	1947.452931887
ODC1	s4	3250.028726716
ODC1	s5	1336.400349649
ODF1	s1	157.17670431
ODF1	s2	148.6325501888
ODF1	s3	138.9501054184
ODF1	s4	171.839343974
ODF1	s5	154.4511941145
ODF2	s1	107.1500657468
ODF2	s2	93.40473027774
ODF2	s3	76.80235254162
ODF2	s4	99.14743873572
ODF2	s5	65.82747262758
ODZ3	s1	14.75998992241
ODZ3	s2	17.725363749
ODZ3	s3	17.19455615955
ODZ3	s4	15.29686301617
ODZ3	s5	17.73942633767
ODZ4	s1	24.3629067912
ODZ4	s2	31.4320957546
ODZ4	s3	27.112681266
ODZ4	s4	31.2234705746
ODZ4	s5	37.8264232631
OFD1	s1	2409.665745399
OFD1	s2	2115.851138461
OFD1	s3	1549.565867131
OFD1	s4	2240.956939609
OFD1	s5	1476.141054887
OGDH	s1	524.931385111
OGDH	s2	411.270684475
OGDH	s3	674.950305424
OGDH	s4	337.46523832
OGDH	s5	533.977674491
OGDHL	s1	23.2310890996
OGDHL	s2	22.19993289316
OGDHL	s3	12.26121262929
OGDHL	s4	22.96173597134
OGDHL	s5	14.12106008745
OGFOD1	s1	563.867431964
OGFOD1	s2	525.884533134
OGFOD1	s3	572.923594446
OGFOD1	s4	377.781684403
OGFOD1	s5	418.669900644
OGFOD2	s1	437.129549243
OGFOD2	s2	472.518515925
OGFOD2	s3	371.401430567
OGFOD2	s4	389.414005418
OGFOD2	s5	345.896886528
OGFR	s1	298.114866585
OGFR	s2	335.927025596
OGFR	s3	379.20176497800003
OGFR	s4	272.593520503
OGFR	s5	367.70841006
OGFRL1	s1	275.7623791524
OGFRL1	s2	356.2460124582
OGFRL1	s3	386.3856656436
OGFRL1	s4	618.4421862597
OGFRL1	s5	806.0693457625
OGG1	s1	138.5829535636
OGG1	s2	151.6910534958
OGG1	s3	167.2242469429
OGG1	s4	109.6417365588
OGG1	s5	117.0441602551
OGN	s1	14.36346856937
OGN	s2	15.25103955202
OGN	s3	13.97037019755
OGN	s4	10.014118442
OGN	s5	8.41704780339
OGT	s1	1851.210363907
OGT	s2	1650.092116123
OGT	s3	1134.049380158
OGT	s4	1516.827278463
OGT	s5	857.196342065
OIP5	s1	235.1744249482
OIP5	s2	225.2573380902
OIP5	s3	157.0380927412
OIP5	s4	214.2778805419
OIP5	s5	130.9005582701
OLA1	s1	1676.807715876
OLA1	s2	1633.16455214
OLA1	s3	1620.97883973
OLA1	s4	1147.738878173
OLA1	s5	1099.97457413
OLAH	s1	51.6024193421
OLAH	s2	54.7782904264
OLAH	s3	30.1614155231
OLAH	s4	60.5665586723
OLAH	s5	45.68345209588
OLFM1	s1	25.8057879856
OLFM1	s2	34.7039637484
OLFM1	s3	44.6121630617
OLFM1	s4	21.960541224300002
OLFM1	s5	23.5873608938
OLFM4	s1	31.98354617994
OLFM4	s2	74.5633886362
OLFM4	s3	157.61602693693
OLFM4	s4	27.29827544619
OLFM4	s5	52.68008069196
OLFML1	s1	153.6517702976
OLFML1	s2	147.1364301925
OLFML1	s3	85.7815395296
OLFML1	s4	158.2021260837
OLFML1	s5	99.7356054455
OLFML2A	s1	177.6022313277
OLFML2A	s2	175.3946487377
OLFML2A	s3	148.8381708987
OLFML2A	s4	203.5493253465
OLFML2A	s5	178.3224499102
OLFML2B	s1	138.4044386495
OLFML2B	s2	159.3302328848
OLFML2B	s3	185.9270857267
OLFML2B	s4	160.2022315428
OLFML2B	s5	297.1849904959
OLFML3	s1	115.9942380285
OLFML3	s2	114.5649002391
OLFML3	s3	62.4459995816
OLFML3	s4	114.0272427595
OLFML3	s5	88.2425728256
OLIG2	s1	65.9038773843
OLIG2	s2	77.5674577671
OLIG2	s3	49.3830209109
OLIG2	s4	141.1985275424
OLIG2	s5	139.0738668183
OLR1	s1	121.5888054822
OLR1	s2	148.1090470011
OLR1	s3	183.1655333237
OLR1	s4	436.779953274
OLR1	s5	526.5983687317
OMD	s1	65.0623095143
OMD	s2	56.7462383717
OMD	s3	54.4926123322
OMD	s4	67.608885401
OMD	s5	58.2146823269
OMG	s1	445.1764370136
OMG	s2	375.7471109244
OMG	s3	207.767369324
OMG	s4	465.463509669
OMG	s5	249.3829917514
OMP	s1	32.0737703201
OMP	s2	39.1424377561
OMP	s3	19.7474325108
OMP	s4	28.6743026001
OMP	s5	23.4002163339
ONECUT1	s1	53.7352308644
ONECUT1	s2	58.1127805893
ONECUT1	s3	40.7477748142
ONECUT1	s4	80.2709985042
ONECUT1	s5	70.1351473518
ONECUT2	s1	126.3543034256
ONECUT2	s2	132.4755338822
ONECUT2	s3	108.5687330882
ONECUT2	s4	158.5833915978
ONECUT2	s5	143.7823634748
OPA1	s1	895.159416257
OPA1	s2	802.560953865
OPA1	s3	620.768540728
OPA1	s4	898.247661568
OPA1	s5	655.656197989
OPA3	s1	69.79968442365
OPA3	s2	73.77562852312
OPA3	s3	107.00898041686
OPA3	s4	51.52336113876
OPA3	s5	75.74158610254
OPCML	s1	81.4467305089
OPCML	s2	70.678495617
OPCML	s3	50.7811398427
OPCML	s4	88.4272011099
OPCML	s5	71.4130580331
OPLAH	s1	45.0589430494
OPLAH	s2	47.3740289766
OPLAH	s3	70.4338683956
OPLAH	s4	62.3152294419
OPLAH	s5	89.1196897261
OPN1SW	s1	80.7445206148
OPN1SW	s2	58.7440151352
OPN1SW	s3	59.2679321166
OPN1SW	s4	65.6490528919
OPN1SW	s5	59.6728080352
OPN3	s1	1172.8443352875
OPN3	s2	1103.693966251
OPN3	s3	645.5767523345
OPN3	s4	1053.743426179
OPN3	s5	632.5941411295
OPRD1	s1	53.0266384982
OPRD1	s2	50.432061217
OPRD1	s3	38.5884916023
OPRD1	s4	67.8501999341
OPRD1	s5	62.2380000296
OPRK1	s1	209.1311593687
OPRK1	s2	193.62673827
OPRK1	s3	127.5853392587
OPRK1	s4	226.657478439
OPRK1	s5	166.9043943184
OPRL1	s1	135.7794134086
OPRL1	s2	130.0662479273
OPRL1	s3	102.7882219286
OPRL1	s4	165.425774529
OPRL1	s5	145.3412799265
OPRM1	s1	25.2594360504
OPRM1	s2	26.7528483758
OPRM1	s3	26.7200957305
OPRM1	s4	26.275650292
OPRM1	s5	30.3735456765
OPTN	s1	880.235021063
OPTN	s2	802.437670581
OPTN	s3	1095.795487787
OPTN	s4	514.031068804
OPTN	s5	634.402558922
OR10C1	s1	151.0445492911
OR10C1	s2	140.8051469884
OR10C1	s3	121.3182526544
OR10C1	s4	160.2416023232
OR10C1	s5	139.7409919376
OR10H1	s1	212.136206723
OR10H1	s2	202.351269133
OR10H1	s3	192.614359954
OR10H1	s4	253.029121961
OR10H1	s5	241.069498106
OR10H2	s1	19.6742606962
OR10H2	s2	21.76936584544
OR10H2	s3	16.51229499514
OR10H2	s4	16.75350302184
OR10H2	s5	16.83372770468
OR10H3	s1	488.155039052
OR10H3	s2	459.562294481
OR10H3	s3	185.676647322
OR10H3	s4	511.277256513
OR10H3	s5	281.230163886
OR10J1	s1	161.1050482767
OR10J1	s2	134.7691210027
OR10J1	s3	98.3775210414
OR10J1	s4	144.743629405
OR10J1	s5	89.8458086393
OR11A1	s1	20.88817272951
OR11A1	s2	22.70112795251
OR11A1	s3	18.24027736155
OR11A1	s4	27.30062801317
OR11A1	s5	25.98063909474
OR12D2	s1	149.0502952931
OR12D2	s2	147.1660071372
OR12D2	s3	121.6040756593
OR12D2	s4	155.0158616703
OR12D2	s5	144.1821635275
OR12D3	s1	296.341839381
OR12D3	s2	226.8908067139
OR12D3	s3	117.445381883
OR12D3	s4	340.0885600095
OR12D3	s5	186.509996033
OR1A1	s1	41.9308258054
OR1A1	s2	42.9759264147
OR1A1	s3	34.5139456352
OR1A1	s4	51.8158125866
OR1A1	s5	45.6533439677
OR1A2	s1	46.0290297025
OR1A2	s2	60.1805349629
OR1A2	s3	42.0839269415
OR1A2	s4	48.6540333477
OR1A2	s5	47.1836163103
OR1D2	s1	385.957645327
OR1D2	s2	383.476132508
OR1D2	s3	214.532439344
OR1D2	s4	408.091089683
OR1D2	s5	272.859996904
OR1F1	s1	499.576830373
OR1F1	s2	409.517628102
OR1F1	s3	238.579722656
OR1F1	s4	511.084487473
OR1F1	s5	309.029082551
OR1F2P	s1	12.68226760658
OR1F2P	s2	12.79584935293
OR1F2P	s3	13.95176816006
OR1F2P	s4	12.57219427918
OR1F2P	s5	13.65722574792
OR1G1	s1	139.4059289048
OR1G1	s2	121.3152589741
OR1G1	s3	70.8201722334
OR1G1	s4	127.1535150286
OR1G1	s5	73.926759823
OR2B2	s1	178.285498545
OR2B2	s2	160.0727047726
OR2B2	s3	93.4562753937
OR2B2	s4	168.3717869806
OR2B2	s5	92.4326998957
OR2B6	s1	222.1513130133
OR2B6	s2	197.8738099287
OR2B6	s3	118.683781166
OR2B6	s4	227.1953128522
OR2B6	s5	139.6631134955
OR2C1	s1	224.466331451
OR2C1	s2	214.720004643
OR2C1	s3	156.937793245
OR2C1	s4	261.614848875
OR2C1	s5	220.570517326
OR2F1	s1	32.15532911475
OR2F1	s2	37.63563062788
OR2F1	s3	29.74658362543
OR2F1	s4	44.87363636291
OR2F1	s5	42.95958391684
OR2F2	s1	107.0159751014
OR2F2	s2	103.8822498416
OR2F2	s3	76.3529785693
OR2F2	s4	107.1779207754
OR2F2	s5	87.9167172793
OR2H1	s1	116.8954706395
OR2H1	s2	85.1724863106
OR2H1	s3	64.145772657
OR2H1	s4	123.8114362022
OR2H1	s5	83.0442491263
OR2H2	s1	65.2578315372
OR2H2	s2	69.0111124785
OR2H2	s3	50.0171318115
OR2H2	s4	63.1470946455
OR2H2	s5	57.6482473763
OR2J2	s1	39.0841872597
OR2J2	s2	33.290099499
OR2J2	s3	26.0343743377
OR2J2	s4	34.1374427343
OR2J2	s5	25.246927356
OR2J3	s1	21.55234712278
OR2J3	s2	21.85234777096
OR2J3	s3	14.65690884753
OR2J3	s4	18.94752544016
OR2J3	s5	16.42670921681
OR2S2	s1	271.2412228518
OR2S2	s2	256.4890842056
OR2S2	s3	135.2643273006
OR2S2	s4	244.5508195163
OR2S2	s5	140.7187221494
OR2W1	s1	227.6064996841
OR2W1	s2	197.1744691982
OR2W1	s3	90.169516943
OR2W1	s4	227.9356327988
OR2W1	s5	109.4030496865
OR3A1	s1	15.2398733222
OR3A1	s2	19.6556451717
OR3A1	s3	12.5635412771
OR3A1	s4	14.9012925361
OR3A1	s5	14.1593527557
OR3A2	s1	67.7801683064
OR3A2	s2	67.3649163026
OR3A2	s3	51.0610171614
OR3A2	s4	73.5187723591
OR3A2	s5	59.1285560056
OR3A3	s1	259.979288528
OR3A3	s2	256.232575489
OR3A3	s3	170.157766595
OR3A3	s4	294.753927029
OR3A3	s5	235.339007956
OR51E2	s1	43.1152446068
OR51E2	s2	50.9918920774
OR51E2	s3	39.5164283878
OR51E2	s4	37.2871709193
OR51E2	s5	39.7725315865
OR52A1	s1	199.1100104706
OR52A1	s2	170.0715653836
OR52A1	s3	93.8649754218
OR52A1	s4	199.8284717548
OR52A1	s5	110.394236443
OR5I1	s1	188.685986189
OR5I1	s2	173.2051087602
OR5I1	s3	100.2483807974
OR5I1	s4	214.1512598869
OR5I1	s5	141.3497141747
OR6A2	s1	436.52549293
OR6A2	s2	372.22079038
OR6A2	s3	206.344697355
OR6A2	s4	480.241242764
OR6A2	s5	284.054330861
OR7A10	s1	22.47516392545
OR7A10	s2	19.59457385725
OR7A10	s3	21.31320143205
OR7A10	s4	26.5854868537
OR7A10	s5	24.671312986
OR7A17	s1	185.3645686246
OR7A17	s2	140.6769602209
OR7A17	s3	123.5540345885
OR7A17	s4	166.3046653872
OR7A17	s5	119.8502717079
OR7A5	s1	29.5926620711
OR7A5	s2	31.6667284866
OR7A5	s3	21.6990223476
OR7A5	s4	38.2521962645
OR7A5	s5	34.3939854117
OR7C1	s1	95.2457790811
OR7C1	s2	92.0890586848
OR7C1	s3	66.5954833765
OR7C1	s4	99.5429300868
OR7C1	s5	84.7933363793
OR7C2	s1	19.723937056
OR7C2	s2	19.3083982397
OR7C2	s3	17.0698609738
OR7C2	s4	23.9527149518
OR7C2	s5	23.9298835317
ORAI2	s1	335.3266932967
ORAI2	s2	320.7547687746
ORAI2	s3	217.5910431158
ORAI2	s4	377.4925461508
ORAI2	s5	287.5828874584
ORAI3	s1	895.475900456
ORAI3	s2	904.947851099
ORAI3	s3	771.545585663
ORAI3	s4	990.317797333
ORAI3	s5	983.506077054
ORC1	s1	76.8470068235
ORC1	s2	90.0030421116
ORC1	s3	84.0605973088
ORC1	s4	63.2134420307
ORC1	s5	60.7488272022
ORC2	s1	206.8102993801
ORC2	s2	225.2111728731
ORC2	s3	266.4563310409
ORC2	s4	121.1816058601
ORC2	s5	168.568900746
ORC3	s1	404.020470846
ORC3	s2	418.039264094
ORC3	s3	499.94340004
ORC3	s4	282.1990130661
ORC3	s5	368.895253662
ORC4	s1	216.732226159
ORC4	s2	230.042179137
ORC4	s3	236.186947832
ORC4	s4	253.012160456
ORC4	s5	287.049821046
ORC5	s1	128.0011949895
ORC5	s2	142.551566523
ORC5	s3	144.407711456
ORC5	s4	106.99667182
ORC5	s5	119.3859387247
ORC6	s1	214.2493834675
ORC6	s2	229.8718613086
ORC6	s3	328.5740822412
ORC6	s4	203.2328929691
ORC6	s5	216.3485026156
ORM1	s1	22.14264344747
ORM1	s2	53.08598727417
ORM1	s3	67.54825807254
ORM1	s4	136.07335160148
ORM1	s5	187.15649690324
ORM2	s1	26.689477071
ORM2	s2	35.5133968293
ORM2	s3	25.4854021307
ORM2	s4	35.2599149913
ORM2	s5	40.2388805772
ORMDL2	s1	1535.43932986
ORMDL2	s2	1626.78006824
ORMDL2	s3	1553.152063492
ORMDL2	s4	1298.471180618
ORMDL2	s5	1292.757971305
OS9	s1	1698.570448176
OS9	s2	1922.818409828
OS9	s3	1769.915424886
OS9	s4	1649.776698277
OS9	s5	2115.886307024
OSBP	s1	752.836992032
OSBP	s2	755.510133233
OSBP	s3	641.775777501
OSBP	s4	816.266467167
OSBP	s5	702.751447371
OSBP2	s1	28.5193159733
OSBP2	s2	30.3657835897
OSBP2	s3	26.1427931314
OSBP2	s4	32.783808521
OSBP2	s5	34.0672689668
OSBPL10	s1	1387.2739540643
OSBPL10	s2	724.9188542308
OSBPL10	s3	55.9029419902
OSBPL10	s4	1094.3902493808
OSBPL10	s5	50.7831215856
OSBPL11	s1	469.562465615
OSBPL11	s2	501.761559548
OSBPL11	s3	691.81172005
OSBPL11	s4	744.79869548
OSBPL11	s5	977.535035012
OSBPL1A	s1	114.6545039469
OSBPL1A	s2	142.1826530568
OSBPL1A	s3	188.1167478488
OSBPL1A	s4	171.4730390693
OSBPL1A	s5	327.2040085305
OSBPL2	s1	443.409285149
OSBPL2	s2	457.803834991
OSBPL2	s3	406.635800221
OSBPL2	s4	645.418336293
OSBPL2	s5	658.753260588
OSBPL3	s1	475.503598736
OSBPL3	s2	439.245853897
OSBPL3	s3	461.518264785
OSBPL3	s4	505.976946207
OSBPL3	s5	526.763880395
OSBPL7	s1	37.343790515
OSBPL7	s2	33.9400711099
OSBPL7	s3	37.6959808714
OSBPL7	s4	31.1239469865
OSBPL7	s5	28.9618495602
OSBPL8	s1	2160.906746692
OSBPL8	s2	1989.976631088
OSBPL8	s3	2131.030663734
OSBPL8	s4	2402.44081348
OSBPL8	s5	2228.812649448
OSBPL9	s1	1352.142865181
OSBPL9	s2	1485.18485893
OSBPL9	s3	1320.457222734
OSBPL9	s4	1650.139320207
OSBPL9	s5	1932.664092544
OSGEP	s1	265.4634880387
OSGEP	s2	267.9462460081
OSGEP	s3	241.3775055564
OSGEP	s4	265.1677895297
OSGEP	s5	237.1272463955
OSGEPL1	s1	169.0437721266
OSGEPL1	s2	153.3746708093
OSGEPL1	s3	127.7673359456
OSGEPL1	s4	133.6597669937
OSGEPL1	s5	110.2694990736
OSGIN1	s1	81.7439147394
OSGIN1	s2	93.1507967483
OSGIN1	s3	81.363415208
OSGIN1	s4	93.9025797443
OSGIN1	s5	107.6034394771
OSGIN2	s1	214.302085636
OSGIN2	s2	203.174527075
OSGIN2	s3	215.881980199
OSGIN2	s4	336.188740542
OSGIN2	s5	332.283368978
OSM	s1	15.37041696527
OSM	s2	52.99902031196
OSM	s3	45.70909987515
OSM	s4	234.84862546886
OSM	s5	282.27918770376
OSMR	s1	106.0077658107
OSMR	s2	94.5154910527
OSMR	s3	82.5831207218
OSMR	s4	130.844607677
OSMR	s5	120.3882773167
OSR2	s1	119.9117512025
OSR2	s2	148.175055141
OSR2	s3	58.761267393
OSR2	s4	121.4090541068
OSR2	s5	91.4767120764
OSTF1	s1	1128.869990463
OSTF1	s2	1105.035606697
OSTF1	s3	1555.458005956
OSTF1	s4	1750.473123764
OSTF1	s5	2025.315915662
OSTM1	s1	506.092981497
OSTM1	s2	511.784518588
OSTM1	s3	692.911934165
OSTM1	s4	545.417865581
OSTM1	s5	743.657033691
OTC	s1	41.20231106245
OTC	s2	36.4311023552
OTC	s3	23.09788081495
OTC	s4	37.4735546049
OTC	s5	22.03559675165
OTOF	s1	11.18233326642
OTOF	s2	11.34860723257
OTOF	s3	11.77802228438
OTOF	s4	11.21313016931
OTOF	s5	11.39006572621
OTOR	s1	163.1211588021
OTOR	s2	155.2034866046
OTOR	s3	108.3140482497
OTOR	s4	155.5743808763
OTOR	s5	121.0944003867
OTUB1	s1	952.61508098
OTUB1	s2	971.231751438
OTUB1	s3	798.927067595
OTUB1	s4	858.557976168
OTUB1	s5	776.79046778
OTUB2	s1	39.8684929634
OTUB2	s2	45.9257423527
OTUB2	s3	45.2079315511
OTUB2	s4	29.1500021852
OTUB2	s5	33.8069031682
OTUD3	s1	393.491626527
OTUD3	s2	344.417951806
OTUD3	s3	210.404560138
OTUD3	s4	347.122604081
OTUD3	s5	196.711302751
OTUD4	s1	156.3253853576
OTUD4	s2	159.6593776456
OTUD4	s3	107.9021154428
OTUD4	s4	142.2598092116
OTUD4	s5	116.380552376
OTUD7B	s1	11.67876819097
OTUD7B	s2	14.73082725536
OTUD7B	s3	11.70311963576
OTUD7B	s4	11.28042007405
OTUD7B	s5	11.81533403498
OVGP1	s1	277.6782563786
OVGP1	s2	242.110703213
OVGP1	s3	157.7746199928
OVGP1	s4	263.9830126742
OVGP1	s5	179.1083177354
OVOL1	s1	72.9368400109
OVOL1	s2	85.3293379735
OVOL1	s3	44.7257987977
OVOL1	s4	98.4668327829
OVOL1	s5	91.4933113144
OVOL2	s1	282.5467730239
OVOL2	s2	273.469386555
OVOL2	s3	170.1507715687
OVOL2	s4	312.2194824599
OVOL2	s5	216.9589963479
OVOL3	s1	11.61556951206
OVOL3	s2	11.68376316775
OVOL3	s3	13.82222059841
OVOL3	s4	12.9685658822
OVOL3	s5	15.38155748665
OXA1L	s1	2091.957332176
OXA1L	s2	2188.167221764
OXA1L	s3	1907.56216839
OXA1L	s4	1297.8848325631
OXA1L	s5	1588.369277094
OXCT1	s1	807.275237347
OXCT1	s2	760.521282773
OXCT1	s3	667.214755095
OXCT1	s4	497.1244008923
OXCT1	s5	365.534059888
OXR1	s1	222.8821185286
OXR1	s2	270.717968217
OXR1	s3	220.9830506674
OXR1	s4	175.6636423722
OXR1	s5	172.7560607222
OXSM	s1	469.206406655
OXSM	s2	526.003738229
OXSM	s3	402.148516398
OXSM	s4	574.464558134
OXSM	s5	574.160489047
OXSR1	s1	833.901223581
OXSR1	s2	971.559442606
OXSR1	s3	922.969732046
OXSR1	s4	1589.113233907
OXSR1	s5	1765.948798721
OXT	s1	77.9887874336
OXT	s2	71.9187447214
OXT	s3	51.3220223405
OXT	s4	90.4757937652
OXT	s5	69.9423316757
OXTR	s1	261.3262028954
OXTR	s2	242.696907578
OXTR	s3	164.7098986042
OXTR	s4	289.1408092084
OXTR	s5	222.4394109394
P2RX1	s1	124.5332920528
P2RX1	s2	227.2860973181
P2RX1	s3	249.6081435327
P2RX1	s4	766.0214299746
P2RX1	s5	791.7162489097
P2RX2	s1	55.1577834642
P2RX2	s2	66.9068187187
P2RX2	s3	69.5090874355
P2RX2	s4	74.1501064002
P2RX2	s5	89.7088463486
P2RX3	s1	16.07499417354
P2RX3	s2	16.57695586708
P2RX3	s3	16.00949046326
P2RX3	s4	18.13457977278
P2RX3	s5	19.2785821764
P2RX4	s1	953.670340033
P2RX4	s2	1133.80427538
P2RX4	s3	1189.375848149
P2RX4	s4	740.120566053
P2RX4	s5	1422.801893529
P2RX5	s1	4003.0025086289
P2RX5	s2	2722.96277095
P2RX5	s3	586.6361498815
P2RX5	s4	3128.0305903718
P2RX5	s5	218.6395269571
P2RX6	s1	30.0516466834
P2RX6	s2	33.9019686427
P2RX6	s3	37.081091723
P2RX6	s4	29.8919936035
P2RX6	s5	45.9864781147
P2RX7	s1	179.821820348
P2RX7	s2	220.0670300188
P2RX7	s3	266.157193696
P2RX7	s4	142.4749935661
P2RX7	s5	260.2485930556
P2RY1	s1	108.3050650454
P2RY1	s2	105.052119788
P2RY1	s3	75.020389323
P2RY1	s4	125.1626496641
P2RY1	s5	106.6808794055
P2RY10	s1	372.0846455254
P2RY10	s2	396.58970363448
P2RY10	s3	205.18836744204
P2RY10	s4	478.94856070594
P2RY10	s5	387.97350160606
P2RY11	s1	56.9034518737
P2RY11	s2	69.8970098861
P2RY11	s3	68.4963759069
P2RY11	s4	62.0627055891
P2RY11	s5	122.0122122098
P2RY13	s1	83.85809601571
P2RY13	s2	201.83698079982
P2RY13	s3	472.5713202205
P2RY13	s4	1051.80790621077
P2RY13	s5	1633.21629759595
P2RY14	s1	399.98156434352
P2RY14	s2	629.1130245634
P2RY14	s3	219.00245968804
P2RY14	s4	2029.5452034651
P2RY14	s5	2035.46437427888
P2RY2	s1	14.97189799409
P2RY2	s2	38.40995202535
P2RY2	s3	35.94374207457
P2RY2	s4	131.67226866084
P2RY2	s5	155.52064984464
P2RY4	s1	328.372735005
P2RY4	s2	323.641229466
P2RY4	s3	174.720329556
P2RY4	s4	317.576465997
P2RY4	s5	203.682335241
P2RY6	s1	196.2582773493
P2RY6	s2	264.6107549358
P2RY6	s3	148.7674323206
P2RY6	s4	245.8616648369
P2RY6	s5	358.2752114522
P4HA1	s1	1282.125857508
P4HA1	s2	1421.753815548
P4HA1	s3	867.040390489
P4HA1	s4	1192.75220573
P4HA1	s5	1027.645663423
P4HA2	s1	181.8763844822
P4HA2	s2	247.2519957486
P4HA2	s3	186.6356905442
P4HA2	s4	207.7990568388
P4HA2	s5	256.106529648
P4HB	s1	4016.99487382
P4HB	s2	4662.80183
P4HB	s3	4946.4187645
P4HB	s4	3074.60390602
P4HB	s5	3643.73433377
P4HTM	s1	1234.348289386
P4HTM	s2	1218.40784145
P4HTM	s3	796.20557332
P4HTM	s4	948.579316813
P4HTM	s5	659.697343884
PA2G4	s1	406.773749569
PA2G4	s2	381.0748486962
PA2G4	s3	402.4856388455
PA2G4	s4	227.5637092281
PA2G4	s5	208.6061596989
PAAF1	s1	191.8195482502
PAAF1	s2	239.1833806692
PAAF1	s3	263.779441994
PAAF1	s4	128.5802631031
PAAF1	s5	212.6298777804
PABPC3	s1	4730.25808552
PABPC3	s2	4359.40693897
PABPC3	s3	3201.31203555
PABPC3	s4	3327.74133131
PABPC3	s5	2274.07434202
PABPC4	s1	7534.66529951
PABPC4	s2	7583.8716299
PABPC4	s3	4431.89521222
PABPC4	s4	6878.871757308
PABPC4	s5	4704.99695278
PABPN1	s1	3424.17096828
PABPN1	s2	3310.976321204
PABPN1	s3	2128.545101732
PABPN1	s4	2774.858248972
PABPN1	s5	1894.590792388
PACRG	s1	114.4219997788
PACRG	s2	107.7089942586
PACRG	s3	85.7759659546
PACRG	s4	116.6225162659
PACRG	s5	90.5485358763
PACS1	s1	47.3235010954
PACS1	s2	51.1309891611
PACS1	s3	48.285113146
PACS1	s4	52.9172884559
PACS1	s5	55.7730303678
PACS2	s1	299.36036083
PACS2	s2	316.274937125
PACS2	s3	371.668171063
PACS2	s4	250.5826730157
PACS2	s5	333.99556652
PACSIN3	s1	9.66421021755
PACSIN3	s2	10.04020258975
PACSIN3	s3	10.6391842725
PACSIN3	s4	10.22616467196
PACSIN3	s5	12.07654615029
PADI1	s1	401.469179221
PADI1	s2	411.047458929
PADI1	s3	256.314150578
PADI1	s4	446.236085892
PADI1	s5	355.938104438
PADI2	s1	167.3061927472
PADI2	s2	283.8988550606
PADI2	s3	310.1756251506
PADI2	s4	961.0049132976
PADI2	s5	1108.3659103884
PADI3	s1	53.6534293368
PADI3	s2	67.1045392049
PADI3	s3	54.0714834807
PADI3	s4	52.1569425568
PADI3	s5	55.5724081105
PADI4	s1	33.72913071006
PADI4	s2	76.41114277221
PADI4	s3	133.70758256773
PADI4	s4	244.5148306056
PADI4	s5	299.61742834677
PAEP	s1	15.34877402715
PAEP	s2	17.08008637558
PAEP	s3	13.85364382133
PAEP	s4	17.1158122884
PAEP	s5	16.56850632492
PAF1	s1	322.962524099
PAF1	s2	355.828606649
PAF1	s3	320.437180595
PAF1	s4	424.533988156
PAF1	s5	464.321623436
PAFAH1B1	s1	677.435763007
PAFAH1B1	s2	666.34926312
PAFAH1B1	s3	776.711812536
PAFAH1B1	s4	730.026530885
PAFAH1B1	s5	771.201052634
PAFAH1B2	s1	89.2454720605
PAFAH1B2	s2	105.6906847748
PAFAH1B2	s3	116.8500786559
PAFAH1B2	s4	111.5911784398
PAFAH1B2	s5	144.2768748252
PAFAH1B3	s1	367.439559705
PAFAH1B3	s2	381.326178337
PAFAH1B3	s3	268.220385843
PAFAH1B3	s4	304.788326206
PAFAH1B3	s5	258.342410995
PAFAH2	s1	209.796336205
PAFAH2	s2	234.738245462
PAFAH2	s3	267.755964813
PAFAH2	s4	228.838811454
PAFAH2	s5	247.884406227
PAGE1	s1	165.6913360288
PAGE1	s2	176.8302500311
PAGE1	s3	105.0733470575
PAGE1	s4	126.9089212297
PAGE1	s5	89.965845
PAGE4	s1	133.25564373874
PAGE4	s2	146.72705452738
PAGE4	s3	99.93859253746
PAGE4	s4	119.43489920848
PAGE4	s5	88.6801876882
PAH	s1	78.2907299024
PAH	s2	74.3379564422
PAH	s3	43.4823986782
PAH	s4	76.393350921
PAH	s5	48.6152144255
