feature	sample	value
B_cells_memory	TCGA-2W-A8YY	0.0915102398082791
B_cells_memory	TCGA-2X-A9D5	0
B_cells_memory	TCGA-2X-A9D6	0
B_cells_memory	TCGA-2Y-A9GS	0
B_cells_memory	TCGA-2Y-A9GT	0
B_cells_memory	TCGA-2Y-A9GU	0.0382069880481137
B_cells_memory	TCGA-2Y-A9GV	0
B_cells_memory	TCGA-2Y-A9GW	0.0131516514089262
B_cells_memory	TCGA-2Y-A9GX	0
B_cells_memory	TCGA-2Y-A9GY	0
B_cells_memory	TCGA-2Y-A9GZ	0
B_cells_memory	TCGA-2Y-A9H0	0.00535077283881616
B_cells_memory	TCGA-2Y-A9H1	0.00830325596912983
B_cells_memory	TCGA-2Y-A9H2	0.0334138472215169
B_cells_memory	TCGA-2Y-A9H3	0.0603499488707613
B_cells_memory	TCGA-2Y-A9H4	0
B_cells_memory	TCGA-2Y-A9H5	0.0319982136976743
B_cells_memory	TCGA-2Y-A9H6	0.0360647217434289
B_cells_memory	TCGA-2Y-A9H7	0.0158077599664621
B_cells_memory	TCGA-2Y-A9H8	0
B_cells_memory	TCGA-2Y-A9H9	8.3902493949431e-4
B_cells_memory	TCGA-2Y-A9HA	0
B_cells_memory	TCGA-2Y-A9HB	0
B_cells_memory	TCGA-2Z-A9J1	0.0377545310123724
B_cells_memory	TCGA-2Z-A9J2	0.0642477394658525
B_cells_memory	TCGA-2Z-A9J3	0.144763481072163
B_cells_memory	TCGA-2Z-A9J5	0.0836437069548986
B_cells_memory	TCGA-2Z-A9J6	0.0412797154802369
B_cells_memory	TCGA-2Z-A9J7	0.0920833831450039
B_cells_memory	TCGA-2Z-A9J8	0.00858219434221308
B_cells_memory	TCGA-2Z-A9J9	0.0134009793946289
B_cells_memory	TCGA-2Z-A9JD	0.0743345875321152
B_cells_memory	TCGA-2Z-A9JE	0.0952763253148082
B_cells_memory	TCGA-2Z-A9JG	0.0555549610274679
B_cells_memory	TCGA-2Z-A9JI	0.0391668316502204
B_cells_memory	TCGA-2Z-A9JJ	0.0323632614820136
B_cells_memory	TCGA-2Z-A9JK	0.0135110220691178
B_cells_memory	TCGA-2Z-A9JL	0
B_cells_memory	TCGA-2Z-A9JM	0.0341346437086473
B_cells_memory	TCGA-2Z-A9JN	0
B_cells_memory	TCGA-2Z-A9JO	0
B_cells_memory	TCGA-2Z-A9JP	0.032013550370629
B_cells_memory	TCGA-2Z-A9JQ	0.0583053918906622
B_cells_memory	TCGA-2Z-A9JR	0.0520768982220653
B_cells_memory	TCGA-2Z-A9JS	0.0458946770154725
B_cells_memory	TCGA-2Z-A9JT	0.0558317623780613
B_cells_memory	TCGA-30-1718	0
B_cells_memory	TCGA-30-1855	0
B_cells_memory	TCGA-30-1857	0.0848767409597318
B_cells_memory	TCGA-30-1860	0
B_cells_memory	TCGA-30-1861	0
B_cells_memory	TCGA-30-1862	0.077370948385677707
B_cells_memory	TCGA-30-1891	0
B_cells_memory	TCGA-31-1944	0
B_cells_memory	TCGA-31-1946	0
B_cells_memory	TCGA-31-1950	0
B_cells_memory	TCGA-31-1951	0
B_cells_memory	TCGA-31-1953	0.0539094017077585
B_cells_memory	TCGA-31-1956	0
B_cells_memory	TCGA-31-1959	0.0303676927876309
B_cells_memory	TCGA-32-1970	0
B_cells_memory	TCGA-32-1980	0.0103632237364709
B_cells_memory	TCGA-32-1982	0.00682825913852888
B_cells_memory	TCGA-32-2615	0.0141828152889924
B_cells_memory	TCGA-32-2616	0.041137281108974
B_cells_memory	TCGA-32-2632	0.0178569011497748
B_cells_memory	TCGA-32-2634	2.07781245466112e-4
B_cells_memory	TCGA-32-2638	0
B_cells_memory	TCGA-32-4213	0.0226913613093532
B_cells_memory	TCGA-32-5222	0.00257740371289127
B_cells_memory	TCGA-33-4532	0.0219790413347284
B_cells_memory	TCGA-33-4533	0
B_cells_memory	TCGA-33-4538	0
B_cells_memory	TCGA-33-4547	0
B_cells_memory	TCGA-33-4566	0
B_cells_memory	TCGA-33-4582	0
B_cells_memory	TCGA-33-4583	0.0238539587297442
B_cells_memory	TCGA-33-4586	0
B_cells_memory	TCGA-33-4587	0.0324291755981915
B_cells_memory	TCGA-33-4589	0
B_cells_memory	TCGA-33-6738	0
B_cells_memory	TCGA-33-A4WN	0
B_cells_memory	TCGA-33-A5GW	0.0558082618687015
B_cells_memory	TCGA-33-AAS8	0
B_cells_memory	TCGA-33-AASB	0.112795807350512
B_cells_memory	TCGA-33-AASD	0.0513747612381703
B_cells_memory	TCGA-33-AASI	0
B_cells_memory	TCGA-33-AASJ	0
B_cells_memory	TCGA-33-AASL	0
B_cells_memory	TCGA-34-2596	0.0344885557151969
B_cells_memory	TCGA-34-2600	0
B_cells_memory	TCGA-34-2608	0.0251755511457561
B_cells_memory	TCGA-34-5231	0
B_cells_memory	TCGA-34-5232	0.0529431259546816
B_cells_memory	TCGA-34-5234	0
B_cells_memory	TCGA-34-5236	0
B_cells_memory	TCGA-34-5239	0
B_cells_memory	TCGA-34-5240	0.00463954142732893
B_cells_memory	TCGA-34-5241	0
B_cells_memory	TCGA-34-5927	0.0466537563321954
B_cells_memory	TCGA-34-5928	0
B_cells_memory	TCGA-34-5929	0
B_cells_memory	TCGA-34-7107	0
B_cells_memory	TCGA-34-8454	0
B_cells_memory	TCGA-34-8455	0
B_cells_memory	TCGA-34-8456	0.0097068061157144
B_cells_memory	TCGA-34-A5IX	0
B_cells_memory	TCGA-35-3615	0
B_cells_memory	TCGA-36-1568	0.0115293278997432
B_cells_memory	TCGA-36-1569	0.013976331859954
B_cells_memory	TCGA-36-1570	0
B_cells_memory	TCGA-36-1571	0.0550439955404643
B_cells_memory	TCGA-36-1574	0.00577262075497424
B_cells_memory	TCGA-36-1575	0.35399674119106
B_cells_memory	TCGA-36-1576	0
B_cells_memory	TCGA-36-1577	0.0347162874274074
B_cells_memory	TCGA-36-1578	0.030137591142186
B_cells_memory	TCGA-36-1580	0.0601454555617515
B_cells_memory	TCGA-36-1581	0
B_cells_memory	TCGA-37-3783	0
B_cells_memory	TCGA-37-3789	0
B_cells_memory	TCGA-37-3792	0.010999359551527
B_cells_memory	TCGA-37-4129	0
B_cells_memory	TCGA-37-4130	0
B_cells_memory	TCGA-37-4132	0.0110652160920523
B_cells_memory	TCGA-37-4133	0.01183441995568835
B_cells_memory	TCGA-37-4135	0
B_cells_memory	TCGA-37-4141	0
B_cells_memory	TCGA-37-5819	0.0171546491368022
B_cells_memory	TCGA-37-A5EL	0
B_cells_memory	TCGA-37-A5EM	0
B_cells_memory	TCGA-37-A5EN	0
B_cells_memory	TCGA-38-4626	0
B_cells_memory	TCGA-38-4627	0
B_cells_memory	TCGA-38-4628	0
B_cells_memory	TCGA-38-4631	0
B_cells_memory	TCGA-38-4632	0.00214384537249183
B_cells_memory	TCGA-38-6178	0
B_cells_memory	TCGA-38-7271	0.221645334292761
B_cells_memory	TCGA-38-A44F	0.100673720793685
B_cells_memory	TCGA-39-5011	0
B_cells_memory	TCGA-39-5016	0
B_cells_memory	TCGA-39-5019	0.0122936324648466
B_cells_memory	TCGA-39-5021	0
B_cells_memory	TCGA-39-5022	0.0271741696455699
B_cells_memory	TCGA-39-5024	0.0484750326932513
B_cells_memory	TCGA-39-5027	0
B_cells_memory	TCGA-39-5028	0
B_cells_memory	TCGA-39-5029	0
B_cells_memory	TCGA-39-5030	0
B_cells_memory	TCGA-39-5031	0
B_cells_memory	TCGA-39-5034	0
B_cells_memory	TCGA-39-5035	0.0198206053274948
B_cells_memory	TCGA-39-5036	0
B_cells_memory	TCGA-39-5037	0
B_cells_memory	TCGA-39-5039	0
B_cells_memory	TCGA-39-5040	0.168349203501803
B_cells_memory	TCGA-3A-A9I5	0.010139931653100299
B_cells_memory	TCGA-3A-A9I7	0.0462657214313138
B_cells_memory	TCGA-3A-A9I9	0.00558263448874876
B_cells_memory	TCGA-3A-A9IB	0.0433659248681107
B_cells_memory	TCGA-3A-A9IC	0
B_cells_memory	TCGA-3A-A9IH	0.0892203733930122
B_cells_memory	TCGA-3A-A9IU	0.102579903465235
B_cells_memory	TCGA-3A-A9IX	0.0272955046084675
B_cells_memory	TCGA-3A-A9IZ	0.0691996604015655
B_cells_memory	TCGA-3A-A9J0	0.0479457345102752
B_cells_memory	TCGA-3B-A9HI	0
B_cells_memory	TCGA-3B-A9HL	0
B_cells_memory	TCGA-3B-A9HO	0
B_cells_memory	TCGA-3B-A9HP	0.00352503913231952
B_cells_memory	TCGA-3B-A9HQ	0.0129509109178566
B_cells_memory	TCGA-3B-A9HR	0.0627722827114984
B_cells_memory	TCGA-3B-A9HS	0
B_cells_memory	TCGA-3B-A9HT	0
B_cells_memory	TCGA-3B-A9HU	0
B_cells_memory	TCGA-3B-A9HV	0.046254717042181
B_cells_memory	TCGA-3B-A9HX	7.6611495900417e-4
B_cells_memory	TCGA-3B-A9HY	0
B_cells_memory	TCGA-3B-A9HZ	0
B_cells_memory	TCGA-3B-A9I0	0
B_cells_memory	TCGA-3B-A9I1	0
B_cells_memory	TCGA-3B-A9I3	0
B_cells_memory	TCGA-3C-AAAU	0.0777004824952906
B_cells_memory	TCGA-3C-AALI	0.0273271978086705
B_cells_memory	TCGA-3C-AALJ	0
B_cells_memory	TCGA-3C-AALK	0.00782775836339103
B_cells_memory	TCGA-3E-AAAY	0.0318296604402561
B_cells_memory	TCGA-3E-AAAZ	0.0393617335836599
B_cells_memory	TCGA-3G-AB0O	0.0141886587295084
B_cells_memory	TCGA-3G-AB0Q	0.0476039782890028
B_cells_memory	TCGA-3G-AB0T	0
B_cells_memory	TCGA-3G-AB14	0
B_cells_memory	TCGA-3G-AB19	0.0416770485511262
B_cells_memory	TCGA-3H-AB3K	0.0237582230124359
B_cells_memory	TCGA-3H-AB3L	0.0340663052843915
B_cells_memory	TCGA-3H-AB3M	0.00843701846674364
B_cells_memory	TCGA-3H-AB3S	0.0254093503899829
B_cells_memory	TCGA-3H-AB3T	0
B_cells_memory	TCGA-3H-AB3U	0
B_cells_memory	TCGA-3H-AB3X	0.0147481828273949
B_cells_memory	TCGA-3K-AAZ8	0.0112356594903447
B_cells_memory	TCGA-3L-AA1B	0.0822629075745636
B_cells_memory	TCGA-3M-AB46	0.0551952610200063
B_cells_memory	TCGA-3M-AB47	0
B_cells_memory	TCGA-3N-A9WB	0.238691437883825
B_cells_memory	TCGA-3N-A9WC	0
B_cells_memory	TCGA-3N-A9WD	0.115480359804626
B_cells_memory	TCGA-3P-A9WA	0.0914525011107865
B_cells_memory	TCGA-3Q-A9WF	0.0310516882295886
B_cells_memory	TCGA-3R-A8YX	0.0156532521922261
B_cells_memory	TCGA-3S-A8YW	0.0715344142426795
B_cells_memory	TCGA-3S-AAYX	0.0459399960303439
B_cells_memory	TCGA-3T-AA9L	0.0499819339707809
B_cells_memory	TCGA-3U-A98D	0.0114412439317822
B_cells_memory	TCGA-3U-A98E	0
B_cells_memory	TCGA-3U-A98F	0.0124547781095456
B_cells_memory	TCGA-3U-A98G	0
B_cells_memory	TCGA-3U-A98H	0
B_cells_memory	TCGA-3U-A98I	0
B_cells_memory	TCGA-3U-A98J	0
B_cells_memory	TCGA-3X-AAV9	0
B_cells_memory	TCGA-3X-AAVA	0.0600803369003723
B_cells_memory	TCGA-3X-AAVB	0.0513302198858789
B_cells_memory	TCGA-3X-AAVE	0
B_cells_memory	TCGA-3Z-A93Z	0
B_cells_memory	TCGA-41-2571	0
B_cells_memory	TCGA-41-2572	0.00780514525170389
B_cells_memory	TCGA-41-3915	0.00910896695325676
B_cells_memory	TCGA-41-4097	0.0212066677033162
B_cells_memory	TCGA-41-5651	0.0658466739292435
B_cells_memory	TCGA-43-2576	0.0207171012729474
B_cells_memory	TCGA-43-2578	0
B_cells_memory	TCGA-43-2581	0
B_cells_memory	TCGA-43-3394	0
B_cells_memory	TCGA-43-3920	0
B_cells_memory	TCGA-43-5668	0
B_cells_memory	TCGA-43-5670	0.0426739696974476
B_cells_memory	TCGA-43-6143	0
B_cells_memory	TCGA-43-6647	0.0370598122629609
B_cells_memory	TCGA-43-6770	0
B_cells_memory	TCGA-43-6771	0
B_cells_memory	TCGA-43-6773	0.0536319616911988
B_cells_memory	TCGA-43-7656	0.0449966063527774
B_cells_memory	TCGA-43-7657	0
B_cells_memory	TCGA-43-7658	0
B_cells_memory	TCGA-43-8115	0
B_cells_memory	TCGA-43-8116	0.0809806593532469
B_cells_memory	TCGA-43-8118	0
B_cells_memory	TCGA-43-A474	0
B_cells_memory	TCGA-43-A475	0.0158679871595434
B_cells_memory	TCGA-43-A56U	0.0358047642152207
B_cells_memory	TCGA-43-A56V	0.105047525286761
B_cells_memory	TCGA-44-2655	0.00632861918170772
B_cells_memory	TCGA-44-2656	0
B_cells_memory	TCGA-44-2657	0.00932686705161016
B_cells_memory	TCGA-44-2659	0
B_cells_memory	TCGA-44-2662	0
B_cells_memory	TCGA-44-2665	0.0102068784351366
B_cells_memory	TCGA-44-2666	0
B_cells_memory	TCGA-44-3396	0.0130175496402197
B_cells_memory	TCGA-44-3919	0
B_cells_memory	TCGA-44-4112	0
B_cells_memory	TCGA-44-5645	0
B_cells_memory	TCGA-44-6145	0
B_cells_memory	TCGA-44-6146	0
B_cells_memory	TCGA-44-6148	0
B_cells_memory	TCGA-44-6774	0
B_cells_memory	TCGA-44-6775	0
B_cells_memory	TCGA-44-6776	0
B_cells_memory	TCGA-44-6777	0
B_cells_memory	TCGA-44-6779	0
B_cells_memory	TCGA-44-7659	0.0406234826721811
B_cells_memory	TCGA-44-7662	0
B_cells_memory	TCGA-44-7670	0.0750941443233774
B_cells_memory	TCGA-44-7671	0
B_cells_memory	TCGA-44-7672	0.0361394663878044
B_cells_memory	TCGA-44-8117	0
B_cells_memory	TCGA-44-8119	0
B_cells_memory	TCGA-44-8120	0
B_cells_memory	TCGA-44-A479	0
B_cells_memory	TCGA-44-A47A	0
B_cells_memory	TCGA-44-A47B	0.0148050608850454
B_cells_memory	TCGA-44-A47G	0.075910548432563
B_cells_memory	TCGA-44-A4SS	0
B_cells_memory	TCGA-44-A4SU	0
B_cells_memory	TCGA-46-3765	0
B_cells_memory	TCGA-46-3766	0
B_cells_memory	TCGA-46-3767	0.0483774303949562
B_cells_memory	TCGA-46-3768	0
B_cells_memory	TCGA-46-3769	0
B_cells_memory	TCGA-46-6025	0
B_cells_memory	TCGA-46-6026	0.03196870086663
B_cells_memory	TCGA-49-4486	0
B_cells_memory	TCGA-49-4487	0.0877414481185566
B_cells_memory	TCGA-49-4488	0.00411771660410498
B_cells_memory	TCGA-49-4490	0
B_cells_memory	TCGA-49-4494	0
B_cells_memory	TCGA-49-4501	0
B_cells_memory	TCGA-49-4505	0
B_cells_memory	TCGA-49-4506	0.028551456195135
B_cells_memory	TCGA-49-4507	0
B_cells_memory	TCGA-49-4510	0
B_cells_memory	TCGA-49-4512	0.0580784394283378
B_cells_memory	TCGA-49-4514	0.0123631487187326
B_cells_memory	TCGA-49-6742	0
B_cells_memory	TCGA-49-6744	0
B_cells_memory	TCGA-49-6745	0.00225223705321512
B_cells_memory	TCGA-49-6761	0
B_cells_memory	TCGA-49-6767	0.0107113770219553
B_cells_memory	TCGA-49-AAQV	0.0365653266516537
B_cells_memory	TCGA-49-AAR0	0.0980340493856713
B_cells_memory	TCGA-49-AAR2	0
B_cells_memory	TCGA-49-AAR3	0.0181572373451982
B_cells_memory	TCGA-49-AAR4	0.0145363024232007
B_cells_memory	TCGA-49-AAR9	0.0166268959723117
B_cells_memory	TCGA-49-AARE	0
B_cells_memory	TCGA-49-AARN	0.116411458384919
B_cells_memory	TCGA-49-AARO	0.0265224257549597
B_cells_memory	TCGA-49-AARQ	0
B_cells_memory	TCGA-49-AARR	0
B_cells_memory	TCGA-4A-A93W	0.0531796327443234
B_cells_memory	TCGA-4A-A93X	0.098635591536278
B_cells_memory	TCGA-4A-A93Y	0
B_cells_memory	TCGA-4B-A93V	0
B_cells_memory	TCGA-4C-A93U	0.0226251572393061
B_cells_memory	TCGA-4E-A92E	0
B_cells_memory	TCGA-4G-AAZO	0.0357907479416452
B_cells_memory	TCGA-4G-AAZT	0.0300098128912676
B_cells_memory	TCGA-4H-AAAK	0
B_cells_memory	TCGA-4J-AA1J	0
B_cells_memory	TCGA-4K-AA1G	0
B_cells_memory	TCGA-4K-AA1H	0
B_cells_memory	TCGA-4K-AA1I	0
B_cells_memory	TCGA-4K-AAAL	0
B_cells_memory	TCGA-4L-AA1F	0
B_cells_memory	TCGA-4N-A93T	0.112620964246344
B_cells_memory	TCGA-4P-AA8J	0
B_cells_memory	TCGA-4R-AA8I	0
B_cells_memory	TCGA-4T-AA8H	0
B_cells_memory	TCGA-4V-A9QI	0.0766372294264534
B_cells_memory	TCGA-4V-A9QJ	0.0204294532022215
B_cells_memory	TCGA-4V-A9QL	0.0439474617904107
B_cells_memory	TCGA-4V-A9QM	0.01162632096072
B_cells_memory	TCGA-4V-A9QN	0
B_cells_memory	TCGA-4V-A9QR	0.0396498602447399
B_cells_memory	TCGA-4V-A9QS	0
B_cells_memory	TCGA-4V-A9QT	0.0167254495612902
B_cells_memory	TCGA-4V-A9QU	0.0527219813207521
B_cells_memory	TCGA-4V-A9QW	0
B_cells_memory	TCGA-4V-A9QX	0.0147407469242903
B_cells_memory	TCGA-4X-A9F9	0.0440789597682126
B_cells_memory	TCGA-4X-A9FA	0.0378652112891077
B_cells_memory	TCGA-4X-A9FB	0.0235766222036055
B_cells_memory	TCGA-4X-A9FC	0.0165945035175724
B_cells_memory	TCGA-4X-A9FD	0
B_cells_memory	TCGA-4Z-AA7M	0.111899873169236
B_cells_memory	TCGA-4Z-AA7N	0.150701268347131
B_cells_memory	TCGA-4Z-AA7O	0.0365089825718964
B_cells_memory	TCGA-4Z-AA7Q	0.00622699890431922
B_cells_memory	TCGA-4Z-AA7R	0
B_cells_memory	TCGA-4Z-AA7S	0.102050275128234
B_cells_memory	TCGA-4Z-AA7W	0
B_cells_memory	TCGA-4Z-AA7Y	0.0932491843075214
B_cells_memory	TCGA-4Z-AA80	0
B_cells_memory	TCGA-4Z-AA81	0.00264323443876289
B_cells_memory	TCGA-4Z-AA82	0.0850003291174569
B_cells_memory	TCGA-4Z-AA83	0.0668806935901624
B_cells_memory	TCGA-4Z-AA84	0.0832569631825512
B_cells_memory	TCGA-4Z-AA86	0.00270637545558191
B_cells_memory	TCGA-4Z-AA87	0.018917810360761
B_cells_memory	TCGA-4Z-AA89	0.149872151723455
B_cells_memory	TCGA-50-5044	0
B_cells_memory	TCGA-50-5045	0.0366963899542273
B_cells_memory	TCGA-50-5049	0
B_cells_memory	TCGA-50-5051	0
B_cells_memory	TCGA-50-5055	0.156459344025368
B_cells_memory	TCGA-50-5068	0.0789785668144486
B_cells_memory	TCGA-50-5072	0
B_cells_memory	TCGA-50-5930	0
B_cells_memory	TCGA-50-5931	0.0273114099845211
B_cells_memory	TCGA-50-5932	0
B_cells_memory	TCGA-50-5933	0
B_cells_memory	TCGA-50-5935	0.0175341674856472
B_cells_memory	TCGA-50-5936	0.0125433864850123
B_cells_memory	TCGA-50-5939	0.0718480703547713
B_cells_memory	TCGA-50-5941	0
B_cells_memory	TCGA-50-5942	0
B_cells_memory	TCGA-50-5944	0
B_cells_memory	TCGA-50-5946	0
B_cells_memory	TCGA-50-6593	0.0183535520941526
B_cells_memory	TCGA-50-6595	0
B_cells_memory	TCGA-50-6597	0.0460577441484832
B_cells_memory	TCGA-50-6673	0
B_cells_memory	TCGA-50-7109	0
B_cells_memory	TCGA-50-8457	0
B_cells_memory	TCGA-50-8459	0
B_cells_memory	TCGA-50-8460	0.0503695102054604
B_cells_memory	TCGA-51-4079	0
B_cells_memory	TCGA-51-4080	0.0241224321257231
B_cells_memory	TCGA-51-4081	0
B_cells_memory	TCGA-51-6867	0
B_cells_memory	TCGA-52-7622	0
B_cells_memory	TCGA-52-7809	0.0661533784150619
B_cells_memory	TCGA-52-7810	0.0216402934500068
B_cells_memory	TCGA-52-7811	0
B_cells_memory	TCGA-52-7812	0.0208365028966535
B_cells_memory	TCGA-53-7626	0
B_cells_memory	TCGA-53-7813	0
B_cells_memory	TCGA-53-A4EZ	0.0284386179743301
B_cells_memory	TCGA-55-1592	0
B_cells_memory	TCGA-55-1594	0
B_cells_memory	TCGA-55-1595	0
B_cells_memory	TCGA-55-1596	0
B_cells_memory	TCGA-55-6543	0
B_cells_memory	TCGA-55-6642	0
B_cells_memory	TCGA-55-6712	0
B_cells_memory	TCGA-55-6970	0.0185568639829138
B_cells_memory	TCGA-55-6971	0.0441001387027386
B_cells_memory	TCGA-55-6972	0
B_cells_memory	TCGA-55-6975	0
B_cells_memory	TCGA-55-6978	0
B_cells_memory	TCGA-55-6979	0
B_cells_memory	TCGA-55-6980	0
B_cells_memory	TCGA-55-6981	0.0341414422261359
B_cells_memory	TCGA-55-6982	0.0273481610745965
B_cells_memory	TCGA-55-6983	0.177425361268133
B_cells_memory	TCGA-55-6984	0.0975030904184831
B_cells_memory	TCGA-55-6985	0
B_cells_memory	TCGA-55-6986	0
B_cells_memory	TCGA-55-7227	0
B_cells_memory	TCGA-55-7281	0
B_cells_memory	TCGA-55-7283	0
B_cells_memory	TCGA-55-7284	0
B_cells_memory	TCGA-55-7573	0
B_cells_memory	TCGA-55-7574	0.031075519666217
B_cells_memory	TCGA-55-7576	0.00531864447366681
B_cells_memory	TCGA-55-7724	0
B_cells_memory	TCGA-55-7725	0.0424986092160714
B_cells_memory	TCGA-55-7726	0
B_cells_memory	TCGA-55-7727	0.0131720967372738
B_cells_memory	TCGA-55-7728	0.0495106774203618
B_cells_memory	TCGA-55-7815	0
B_cells_memory	TCGA-55-7816	5.05808372750571e-4
B_cells_memory	TCGA-55-7903	0
B_cells_memory	TCGA-55-7907	0
B_cells_memory	TCGA-55-7911	0
B_cells_memory	TCGA-55-7913	0
B_cells_memory	TCGA-55-7914	0
B_cells_memory	TCGA-55-8085	0
B_cells_memory	TCGA-55-8087	0.0379503666217927
B_cells_memory	TCGA-55-8089	0
B_cells_memory	TCGA-55-8090	0
B_cells_memory	TCGA-55-8091	0
B_cells_memory	TCGA-55-8092	0.0620879141253007
B_cells_memory	TCGA-55-8094	0.038827029801974
B_cells_memory	TCGA-55-8096	0.0321469980799923
B_cells_memory	TCGA-55-8097	0
B_cells_memory	TCGA-55-8203	0
B_cells_memory	TCGA-55-8204	0
B_cells_memory	TCGA-55-8205	0
B_cells_memory	TCGA-55-8206	0
B_cells_memory	TCGA-55-8207	0
B_cells_memory	TCGA-55-8208	0.0327285811380513
B_cells_memory	TCGA-55-8299	0
B_cells_memory	TCGA-55-8301	0.0405670919631404
B_cells_memory	TCGA-55-8302	0.0437713463532274
B_cells_memory	TCGA-55-8505	0.0548372128627622
B_cells_memory	TCGA-55-8506	0.00507802769204027
B_cells_memory	TCGA-55-8507	0.00890006517611704
B_cells_memory	TCGA-55-8508	0
B_cells_memory	TCGA-55-8510	0
B_cells_memory	TCGA-55-8511	0
B_cells_memory	TCGA-55-8512	0
B_cells_memory	TCGA-55-8513	0.0524820923428304
B_cells_memory	TCGA-55-8514	0.0441972268555685
B_cells_memory	TCGA-55-8614	0.019533053764856
B_cells_memory	TCGA-55-8615	0.0351206406866001
B_cells_memory	TCGA-55-8616	0.0619769013156406
B_cells_memory	TCGA-55-8619	0.055880999688347
B_cells_memory	TCGA-55-8620	0.0457269219652146
B_cells_memory	TCGA-55-8621	0
B_cells_memory	TCGA-55-A48X	0.217546401783576
B_cells_memory	TCGA-55-A48Y	0
B_cells_memory	TCGA-55-A48Z	0
B_cells_memory	TCGA-55-A490	0
B_cells_memory	TCGA-55-A491	0
B_cells_memory	TCGA-55-A492	0
B_cells_memory	TCGA-55-A493	0
B_cells_memory	TCGA-55-A494	0.0608129731684475
B_cells_memory	TCGA-55-A4DF	0
B_cells_memory	TCGA-55-A4DG	0.0597810429077486
B_cells_memory	TCGA-55-A57B	0.0482933779283216
B_cells_memory	TCGA-56-1622	0
B_cells_memory	TCGA-56-5897	0
B_cells_memory	TCGA-56-5898	0
B_cells_memory	TCGA-56-6545	0.00314956292197326
B_cells_memory	TCGA-56-6546	0
B_cells_memory	TCGA-56-7221	0.0444596167305285
B_cells_memory	TCGA-56-7222	0.0184494144174825
B_cells_memory	TCGA-56-7223	0
B_cells_memory	TCGA-56-7579	0
B_cells_memory	TCGA-56-7580	0.0129982849966898
B_cells_memory	TCGA-56-7582	0.0266805971155588
B_cells_memory	TCGA-56-7730	0
B_cells_memory	TCGA-56-7731	0
B_cells_memory	TCGA-56-7822	0
B_cells_memory	TCGA-56-7823	0.0220061879185978
B_cells_memory	TCGA-56-8082	0
B_cells_memory	TCGA-56-8083	0
B_cells_memory	TCGA-56-8201	0.0027609138991863
B_cells_memory	TCGA-56-8304	0
B_cells_memory	TCGA-56-8305	0
B_cells_memory	TCGA-56-8307	0
B_cells_memory	TCGA-56-8308	0
B_cells_memory	TCGA-56-8309	0
B_cells_memory	TCGA-56-8503	0.0123067486774576
B_cells_memory	TCGA-56-8504	0
B_cells_memory	TCGA-56-8622	0
B_cells_memory	TCGA-56-8623	0
B_cells_memory	TCGA-56-8624	0
B_cells_memory	TCGA-56-8625	0
B_cells_memory	TCGA-56-8626	0.0349704031003697
B_cells_memory	TCGA-56-8628	0
B_cells_memory	TCGA-56-8629	0
B_cells_memory	TCGA-56-A49D	0
B_cells_memory	TCGA-56-A4BW	0
B_cells_memory	TCGA-56-A4BX	0.0625072618570532
B_cells_memory	TCGA-56-A4BY	0
B_cells_memory	TCGA-56-A4ZJ	0
B_cells_memory	TCGA-56-A4ZK	0
B_cells_memory	TCGA-56-A5DR	0
B_cells_memory	TCGA-56-A5DS	0
B_cells_memory	TCGA-56-A62T	0
B_cells_memory	TCGA-57-1582	0.0224046226892996
B_cells_memory	TCGA-57-1583	0.131544462872615
B_cells_memory	TCGA-57-1584	0
B_cells_memory	TCGA-57-1585	0
B_cells_memory	TCGA-57-1993	0.025860657211162
B_cells_memory	TCGA-57-1994	0
B_cells_memory	TCGA-58-8386	0.00693306751432464
B_cells_memory	TCGA-58-8387	0
B_cells_memory	TCGA-58-8388	0
B_cells_memory	TCGA-58-8390	0
B_cells_memory	TCGA-58-8391	0
B_cells_memory	TCGA-58-8392	0
B_cells_memory	TCGA-58-8393	0
B_cells_memory	TCGA-58-A46J	0.0330972300343943
B_cells_memory	TCGA-58-A46K	0.0175919328175317
B_cells_memory	TCGA-58-A46L	0
B_cells_memory	TCGA-58-A46M	0
B_cells_memory	TCGA-58-A46N	0
B_cells_memory	TCGA-59-2348	0
B_cells_memory	TCGA-59-2350	0.141238556076812
B_cells_memory	TCGA-59-2351	0.0120983569571511
B_cells_memory	TCGA-59-2352	0.0386767615789266
B_cells_memory	TCGA-59-2354	0
B_cells_memory	TCGA-59-2355	0
B_cells_memory	TCGA-59-2363	0.169553612813403
B_cells_memory	TCGA-59-A5PD	0.0817074756408962
B_cells_memory	TCGA-5B-A90C	0
B_cells_memory	TCGA-5C-A9VG	0
B_cells_memory	TCGA-5C-A9VH	0.0269850687048178
B_cells_memory	TCGA-5C-AAPD	0.0210433710885947
B_cells_memory	TCGA-5G-A9ZZ	0
B_cells_memory	TCGA-5K-AAAP	0.0119389168205963
B_cells_memory	TCGA-5L-AAT0	0
B_cells_memory	TCGA-5M-AAT4	0.0740487967421581
B_cells_memory	TCGA-5M-AAT5	0
B_cells_memory	TCGA-5M-AAT6	0
B_cells_memory	TCGA-5M-AATA	0.0785276559037801
B_cells_memory	TCGA-5M-AATE	0.0100156976344315
B_cells_memory	TCGA-5N-A9KI	0.0994005364435957
B_cells_memory	TCGA-5N-A9KM	0
B_cells_memory	TCGA-5P-A9JU	0.0357117397250973
